"dist_bp","r2"
721533,0.190231857835508
996777,0.0290246091153219
3728135,0.826632018368148
35447,0.133677676696789
499215,0.505124250905834
29480,0.0851155567447343
2439652,0.00550976277804002
336626,0.849024211287472
225834,0.281648919342371
54990,0.2793769565759
2564132,0.258387475061243
149127,0.531374804425727
734541,0.706066726984381
1159107,0.0141620043545698
13945686,0.0270037455815916
1047203,0.0209244181627543
1006353,0.935607567060697
2288205,0.844583231027766
6015100,0.0566086975438683
1742139,0.0021791063497473
4658909,0.000445458878917951
3,1
47764,0.251349030945609
3,1
1838597,0.0643507479677877
21,0.563783315722071
7,1
8,1
3,0.563783315722071
624,0.54556639637489
9,0.280037429274067
547060,0.00138128273663248
263390,0.584627495445763
12,1
553712,0.896433802903106
45,1
335277,0.248721028928057
2,0.99669770619039
91653,0.725088741969583
332759,0.265888477948147
226959,0.499074508351147
1463465,0.367261221872859
3,1
1275314,0.0565511444166769
964326,0.613387613081374
60,0.010642851262073
1998323,0.187618457550184
23,0.205607304928876
8,1
87389,0.595881159581549
555085,0.607945915006839
1063741,0.164737630248101
10,0.388807853330416
1088818,0.00798084524765656
1712083,0.574265399075533
35,0.00577903954869405
5,1
1516486,0.460858218402722
32,0.730738722918255
1053433,1.02220861373414e-06
411959,0.0033149281456814
1402248,0.738007704506323
928076,0.661712769908718
532495,0.439682148003092
25,0.98057412319936
918243,0.135350405320795
1029549,0.462058396653232
282410,0.69985624188311
286543,0.846204009259123
212034,0.909345041846048
41,1
82526,0.825714896903657
621804,0.0229721675236125
121977,3.08997648529048e-05
10,0.00714314060563338
945194,0.00248177500378176
10,1
33,1
353472,0.00799390130542166
821187,0.0360175563671121
969,0.898249174106625
253,0.880135773893523
119405,0.859058305361161
10190,0.893844067590295
2824339,0.690052099924648
379767,0.83885292398734
22,1
536606,0.834136156691351
273140,0.0322824428306521
13,0.0445273737790479
575009,0.618200650308505
1068859,0.879934521524775
2322444,0.595932442435156
817831,0.908054937241558
515619,0.765780548726051
783346,0.827565581949163
114219,0.878740261708451
542715,0.833223989243199
1,1
14,0.949539566609528
122704,0.457680681572835
26,0.99146130898141
2,1
156064,0.577437254976236
821631,0.804155109993021
596822,0.478786217308759
1174,0.0019172847452615
11,0.000508300814285603
153620,0.0012383981254189
1013823,0.105553972121859
2,1
15,1
554017,0.779944118144773
21976,0.88153126901574
78128,0.690080242579344
31,1
50120,0.916479462566797
28539,0.906271640337816
405332,0.218036655914547
7632,0.0829684188098333
2861318,0.00610356816742594
7844,0.0285819869881015
611329,0.0709449043632089
1209888,0.0781334790776467
2045016,0.781020011951034
12,1
12,1
9,1
4267,0.876633313467393
18,1
5,1
11,1
1919,0.0345410257048932
324,0.733201935565847
415307,0.000858428061988822
10816,0.00926672272222405
3,1
7,1
237456,0.0126821418977713
6,1
197112,0.905091466721244
1414129,0.110326419225184
27,1
6,1
14,1
664889,0.433243732087289
77182,0.0744421090409522
235418,0.346150623703301
6,1
570345,0.222295690608478
3568291,0.0973762770163856
2448845,0.505031533921618
1406508,0.00106892997917199
7,1
642088,0.00528971620459976
239500,0.0802059644596138
3566,0.0915972659852584
428403,0.310403440557807
565917,0.874582833584242
10347,0.136713099568211
177,0.903777716081395
35,0.961017279083891
829299,0.155228401384029
5,0.968499090323485
5,0.968855336171758
448207,0.00143425265750283
529698,0.0988871530464813
49680,0.915838740924948
290381,0.0195766350736967
49,0.0190129524133297
333367,0.133528158819371
2,1
2381977,0.0513038556977196
10,1
1,1
7,1
2,1
9,1
191918,0.56264238965286
2708,0.91410320194281
783,0.910155933095046
1886,0.891328395125346
3,1
363808,0.411556360375079
1205229,0.322422787049153
1128612,0.0023978230406777
329398,0.880082307576935
3958,0.905271398532113
2849448,0.856428416145749
282107,0.102742960100218
278934,0.169546459996012
311306,0.135853682657984
150137,0.43306506854002
18,1
12,1
934,0.816171874588276
320565,0.307617312243632
421330,0.130157936625969
20460,0.169372082128631
18,0.95136405677385
320977,0.426308088471094
211700,0.0197986789084677
303810,0.90239609471002
373344,0.635373242868547
843079,0.0225258046564656
980606,0.0652157757458309
53,0.674435650608614
489018,0.0389745882074434
955292,0.0868176055835863
34,1
704386,0.441053602930295
4,1
23,1
761441,0.913478882272905
706092,0.245784966305657
17,0.699112314462797
13,1
52,0.098877666420523
47220,0.0148067312293765
681,0.0149982019883757
691046,0.82544804342105
1331,0.100516528253719
58285,0.0175179561287612
1093,0.856112063469043
113063,0.034351795709798
32,0.179574671096222
7722,0.130255290151221
976636,0.128262039745585
1081628,0.423076955767493
1088270,0.00807121058610681
2703,0.265545964552004
56044,0.263953921053174
43,0.0785952050416854
79756,0.0669521037588192
28640,0.0713530675971256
686055,0.793558839055597
101,0.0291594195481988
31447,0.240079170586388
33093,0.499261221040015
8,0.375975360078321
46382,0.169341448581821
18,0.17584162242092
24,0.077986562755411
365,0.0197977734080045
9,0.421457371534348
36591,0.283559670577448
275,0.718680251090662
109470,0.00266902877306069
388939,0.0803373856847544
14,0.0993471879407176
68751,0.0266534906411823
31,1
38,0.0608979498885367
54,0.978810869587892
77570,0.0635062043928704
623343,0.512475163341449
4,0.998961361797482
193570,0.745587618420778
1,1
568333,0.547451351652118
3152755,0.119329826844166
233344,0.0173661427878401
68190,0.0166140640445506
2059281,0.504815797388158
377831,0.196042153806575
491983,0.303827680638425
345038,0.0399414320942898
100078,0.0210292362096896
13,1
69259,0.87672066991346
9639,0.4748368654365
333606,0.0461898542689122
775756,0.183335700959815
975342,0.0349611584853247
1072,0.664875820636303
69629,0.75316496661657
8,1
352417,0.196204588341478
3,1
16,1
341016,0.401011526955802
696,0.460809731644388
180265,0.181320815443962
388197,0.891797327889006
8,1
238696,0.833052450345042
317241,0.000426970924011814
558504,0.000163923816867695
17,0.913834980522389
30633,0.902133321442466
24,0.298411558766708
795801,0.0971430003496335
20,0.607008810685394
87593,0.0139813585086474
21,0.0137713784890323
330185,0.828001620934471
154396,0.768699393345757
27,0.358320454157616
658,0.340061209483617
284492,0.0512025983099592
821668,0.900017525671034
15,1
24,0.863684128717691
1298988,0.452265245258769
1,1
7,0.0254021604412392
61,0.0253890361638662
32,1
23,1
1636766,0.878999020625525
896909,0.00783129930662345
51,1
241413,0.00862246200357419
35881,0.839018892265493
15,1
11,1
556084,0.405869507511808
3,0.519702291142406
5,0.0148175175726111
23061,0.905331061341726
64339,0.373975631015554
556962,0.327702975291375
1126,0.0121634879035285
419442,0.0119849887444741
456093,0.39705139758073
976,0.403354112884285
1,1
30,1
159518,0.854675245353382
32,1
181308,0.0108172114557695
817826,0.0145344325240555
4,0.966628416910502
2,0.966628416910502
12,1
25,1
457983,0.863417793549197
856216,0.0136804459295268
136532,0.857322168952341
60190,0.708486520312094
26094,0.00289798612798085
81,0.381309459770351
62171,0.589947809497596
294748,0.659887181633583
34,1
5,1
3,1
7,1
5153,0.855176534238872
847798,0.0105522052381931
18355,0.00939836205481441
398235,0.792307055224265
451723,0.0264160114652353
313,0.725684367498941
15967,0.00591467940773372
662302,0.00570112533133421
10,1
842023,0.841810175434247
21,1
7,1
237730,0.85813070377175
157573,0.844139810653302
24778,0.0902761627347715
927885,0.0285609780742855
142,0.00306545448291196
6,1
1,0.00127366208572337
14,0.00127366208572337
8,1
25,1
1331106,0.00148133442008384
343132,0.255926864843171
426,0.00634554260834024
31,1
11,1
685309,0.00148715672927183
478569,0.0209155026739255
33977,0.11720305979765
192370,0.459961165326112
13,1
6,1
1126870,0.287839591383363
71103,0.652311585299305
3,0.98129440890216
3,0.0181731845416867
18,0.017055963951707
10,1
2,1
521910,0.320375928820136
558262,0.729730972126477
71980,0.667801135225952
351937,0.000779604827533594
795778,0.000555905160530462
116819,0.199266325336872
46458,0.902693853898886
2661,0.000172840451095036
814991,0.0285851591823708
1052536,0.430024926081448
392598,0.194238930720174
113144,0.796171399668957
50,1
4800,0.00178877432789333
1,1
659939,0.00019111222166759
260076,0.851679382722629
34,1
2,1
390823,0.73768721233353
7,0.918316675628313
1722312,0.74695984401542
24,1
965556,0.865716252215557
5,1
1,1
2,1
2,1
14,1
78,0.81415338931822
5,0.88041988014111
235386,0.759402158958419
26,1
468,0.873260700386951
53,1
278764,0.644661754032116
11,0.770184532257573
70,0.887765851128163
302824,0.596303305164653
1923173,0.631113192118046
43417,0.555217090439621
2,1
34,1
5,1
417021,0.388171092719803
906197,0.663582416380298
3426,0.669461238191871
55313,0.865322002972761
6,1
188,0.908567551717989
144126,0.837884649392271
6,1
1,1
3,1
5,1
1,1
6,0.832388948618549
4,1
1,0.832388948618549
10,0.998389112041095
411159,0.66611740166776
1381363,0.0170118631799744
32,1
7,0.0182860500453457
8,0.0182860500453457
6622,0.141008777800585
298168,0.683579721862624
14,0.990321729465512
415223,0.915694504659499
45,0.928890803099251
399222,0.426900780980552
490729,0.919784791341317
21,0.462674667045328
2,0.462674667045328
108014,0.90699388476255
2,1
2,1
34,1
14,1
251318,0.888794318750696
5,1
88599,0.86326562732702
307410,0.709793385572512
279437,0.70696963652774
50,0.996751139331394
1,0.996751139331394
1017641,0.672324099790755
2,0.751598821275456
7,1
7,0.108452966258131
2,0.0330391286167663
823682,0.679467947140767
7,1
1,1
4,1
19,0.451020446871007
48618,0.386560466908844
1,1
15,0.224010798433754
7,0.224010798433754
3648,0.872947116064286
22,0.999999999999953
1458,0.898623496369215
12,1
1,1
74084,0.887458598543869
2,0.978616343678486
15,0.945881932439888
10,0.945881932439888
9,1
2,1
47541,0.863965433628039
15,1
155,0.909039698744289
855,0.910778000029064
9,1
2,1
18515,0.795014903437751
17,0.805349948616508
9,0.805349948616508
25,0.756726687315477
563939,0.893867070246388
761096,0.895041370461685
1345,0.896826576089493
74565,0.856909035865241
9,0.969068301350798
12,1
365707,0.905856585241326
12,0.973052662333479
27,1
464630,0.440193698864073
1048143,0.0720401943480584
27,0.0317954230548264
78792,0.0503593143530019
29,0.0512501802606159
271688,0.759658931998515
36591,0.767938575953005
28838,0.0503067054470042
604688,0.126318359391112
162897,0.599137671028139
7,1
29,1
22972,0.0473137673417486
794351,0.040565849001814
12,1
5,1
1,1
6,1
1,1
1,1
2,1
13188,0.898386166378815
5,0.944071488975866
269495,0.180034003602908
740335,0.53350750481719
74887,0.886920948422146
171620,0.853709167596634
810978,0.0581908827226354
30755,0.213580079413669
140316,0.808245777346735
21,0.150626531267964
1296329,0.773632363018339
1896647,0.0232820762506912
2,0.973462097640338
33,1
477158,0.578816711352635
70709,0.129037619472378
1656,0.930092951635131
5,0.573928281261733
191132,0.596182182900305
27,0.435198570393357
1133550,0.0594144069572655
36925,0.600258242646361
292460,0.0142967086135094
51807,0.0132298532513626
23,1
3,1
4,1
8,1
2,1
256864,0.381734972264528
554355,0.0144380369466012
8,0.00523007004722624
431273,0.00120090132432659
592216,0.88266468055673
29,0.28485417713045
215896,0.222427493408628
8,0.124093951298323
78,0.102980600081569
16250,0.0201379235020656
232,0.632320072864839
1,1
2,0.98875003806034
172400,0.241474395040526
90065,0.0137334507611045
5,1
480673,0.255497412797487
48150,0.208124184491656
46,0.063951174355297
272781,0.42838455839508
554215,0.00579604094119288
36833,0.115869383490291
15667,0.0181204502811505
2,1
4,1
6,1
6,0.354701720757305
78776,0.156374306379109
9,1
28,0.0128138788806851
1354,0.91331004504617
4,1
6,1
70,0.904684852296969
1844224,0.0877483990264953
12,0.191568098722399
13,1
3,0.103662026590612
143616,0.0986674387079468
18,1
100309,0.12891103607203
605261,0.0124342694880323
361093,0.0599147468951931
50,1
559168,0.687184468205813
59482,0.424048268054507
3,0.0208384896472863
269348,0.207906971092377
3,1
1,1
1,1
1,0.00892650353718991
1,0.00892650353718991
7,1
186094,0.0960375529357242
41236,0.622526199477192
38,0.999999999999998
143244,0.00832619677516348
3,1
53,1
21,0.00159519417575822
34592,4.83975755314482e-05
328726,0.416846501213156
26,1
244528,0.142062992825246
37326,0.73409849748775
1,0.999999999999995
236,0.00545486970189828
21,0.604169365902938
17,1
237084,0.00930045672992511
1732657,0.834357881009689
250422,0.0226688301431944
30,0.496774359962483
19259,0.0676126173873917
27470,0.039314231033788
32,0.124629904264497
81548,0.00126521476656055
69755,0.000978124479012887
9,1
18,1
41,0.873209249535755
1055,0.872513744008521
9,1
6,1
1,1
3,1
23,1
197324,0.0850126162489473
30,1
19,1
4,1
2800,0.917408697472922
6,1
5,1
46791,0.920211405055825
32,0.995904800162511
357261,0.145341223667923
3556,0.730712272939595
232,0.190609667370414
29,0.0409013005432776
6,1
5,1
1,1
25,1
3,0.0476907722095492
14,0.0476907722095492
481,0.0010042748970645
858498,0.700295892564634
4238,0.926791068614185
1807266,0.919918709443523
14,1
462981,0.908693598704883
19,0.990942213266277
7,0.990942213266277
18,1
846997,0.894823269575882
6,1
44,1
3041106,0.108773239308346
1190585,0.00029470357429212
29,1
-810600727,5.06004252416697e-06
28,1
35,0.917940952708698
3,1
15,1
130389,0.922725778448956
429589,0.661177792093565
1,1
108126,0.903329165219838
264015,0.00083831099192735
61078,0.000138566513052038
189331,0.000786060328180037
1407996,0.0243459303287237
2074824,0.412157261050743
15705,0.00519824608396399
3,1
1,1
3003853,0.000455131382695814
106652,0.873344964090654
3587,0.879181665547176
59420,0.886692183345932
219215,0.394502841307044
46665,0.763691688066132
28,0.884884025460783
20569,0.722749131936905
4,1
9,0.858859337949597
159037,0.113300069274203
113211,0.357279455975362
139967,0.0656159352906783
32,1
24187,0.880812374088368
24491,0.905658086552668
7,1
272771,0.741691445416816
28,1
9972,0.900950310573105
11,0.802729506833244
461883,0.719417462345577
42646,0.884198356881025
65436,0.0155384172237659
18,0.828168690336891
13,0.215237544610422
18,0.215237544610422
174285,0.00182670424373601
11,1
72,0.804010067723971
11944,0.00384188793379686
11335,0.0449926884971652
22,1
7,1
38442,0.608455436041392
9,1
25,1
66912,0.754041685341525
28,1
23750,0.748675738532274
125796,0.455712429200096
216872,0.958800057542739
1228885,0.00513950906526575
348424,0.00251499226160511
1179948,0.00546419273833678
6,1
4,1
22,1
3,1
51175,0.00445885314534331
53,0.897731393513426
29303,0.87967746095198
5,0.798570233655388
3,0.798570233655388
18,1
2,1
55,0.889738342773716
14786,0.928124845716682
6,1
342840,0.898041751262917
33637,0.687404782641863
1,1
6,1
127838,0.829951677456539
14315,0.863209005530178
28,1
190371,0.697298027052222
260936,0.000889770404541904
95788,5.66644912386082e-06
488293,0.172000756677319
677892,0.0993245102951601
4,1
100709,0.877053871118115
126117,0.374233314744458
16,1
258055,0.812540803011329
352151,0.605521668164106
226317,0.908056403222365
16,1
304475,0.865785909684903
22213,0.894373006334698
30872,0.787526537175402
343928,0.675885045074986
31,1
45,0.924569690274635
327955,0.0177328581040133
896290,3.35046356185304e-05
585346,0.0565428333641725
824095,0.0315641813347242
15,0.894016797252986
27170,0.893240575320671
13,0.990284246579022
6,0.990284246579022
2,0.990284246579022
28,0.990284246579022
6576,0.924294601377863
16619,0.688939822299125
16,0.7527517174347
7252,0.892422741305562
283268,0.886484914644796
25486,0.90036627961982
49,0.90869818024207
85475,0.916296377621347
343013,0.102235737367214
58,0.931666801886398
2,1
16,1
348906,0.897377504327203
2,1
28,1
7,1
62225,0.844307044113582
558945,0.860700025439418
44911,0.913443595100184
13,1
3,1
227947,0.889891487031459
3,1
1,1
1,1
1,1
1,1
6,1
1,1
2,1
39242,0.879305028084494
17,1
33,1
1,1
80514,0.830537444467379
28031,0.702098970169024
213287,0.678788923997778
12,1
2,1
37859,0.858159968787728
48485,0.846512897090607
2761,0.910080271823285
2974,0.713148386985811
35,1
5279183,0.123271137081716
36,1
480210,0.922981292350567
78777,0.860752508540897
20375,0.870713063937831
15161,0.910900434337056
228617,0.82238866123696
1,1
25893,0.0139983255723023
2,1
850676,0.019097070342835
68182,0.874932408698217
49403,0.872034400021363
10,0.0727849504697278
79,0.0150342590345107
22,0.144926897276022
32861,0.135325458588486
158861,0.0162740743645456
201959,0.106471825662579
10,0.557079922865472
11,1
209820,0.477143352048154
130239,0.467426717759304
115939,0.471117333534872
5891,0.50815093161408
48,0.520428270640524
7424,0.492438058158731
112208,0.00414774053244469
564807,0.917166936969816
47,0.00561312591993716
148611,0.604609416250858
454833,0.181139034752802
44,0.0258731646057435
45534,2.26036517865526e-05
526166,0.00528030262510338
383051,0.71352575660228
182733,0.0937959255298983
450569,0.0209747719397484
6281,0.0223475234402822
314265,0.0294989495151002
2350921,0.0121772325903797
36152,0.0863816706568397
18172,0.000860929389860197
200285,0.0095253585704427
54099,0.00768678045325468
20,1
184884,0.922580485052001
35,1
29045,0.901428626314531
26976,0.884442183223749
119890,0.904007837650188
8418,0.888249260363013
113908,0.664023115702784
465170,0.637468196445797
629982,0.424053411056096
39,1
181827,0.854932818502878
46315,0.705763591812558
1,1
89594,0.911396040718241
25720,0.890399230346172
8,1
2,1
26739,0.885934653810107
550861,0.00961090171259149
265057,0.0138802208877459
868,0.887250649102785
3,0.999999999999999
2098364,0.437783956005999
3159520,0.885916784872146
14204,0.627142489662441
801040,0.110677714886944
689100,0.00789572571101322
10460902,0.00139494200927652
1,1
1,1
2,1
1,1
298946,0.00480442096116048
555303,0.0132456371868779
266004,0.692085740135845
3,1
43970,0.597278467930763
4,1
3,1
13719,0.893214262619691
48608,0.852421614612558
13423,0.00606381876012391
133249,0.00532358109499714
1,1
84363,0.00913420625959038
2,1
646,0.877509718226877
115368,0.138414707699957
3,1
548653,0.870966177039277
7,0.721525775256131
170422,0.921790585104969
36767,0.674352334209868
264,0.90813725032653
150127,0.912304052908252
1199873,0.651485593712428
7,0.953882705474975
919,0.00716873234700376
2,0.0104743043659781
34,0.889201774736817
6029,0.00897536375534077
7152,0.0101086946176941
15041,0.0110943436551764
20213,0.168174941503849
636,0.934683193974351
30185,0.691912699105293
85915,0.898909734106525
647041,0.854199464462858
75915,0.0727808125855575
44,0.0139267772489885
25963,0.00768344298412446
4488,0.874185197893284
169868,0.0117669162840819
198896,0.00954865618648636
3,0.982047019490068
172960,0.845404095675294
123017,0.785048040424535
3,0.955153522187287
216336,0.88365284421067
49401,0.00647158069261822
156897,0.00812584944493379
208846,0.0127872744078501
5,1
15,1
15,1
319525,0.106100897302157
38930,0.646939377776358
23,1
433204,0.909773842112709
12605,0.552647076802678
610645,0.132662059018628
169802,0.249056930907466
38828,0.868033521398205
22653,0.000258254010108262
599638,0.661551760959882
307634,0.689130987344013
10332,0.883252877663008
49,0.918661020668329
3,1
4,1
4,1
2,1
1,1
85594,0.750964946165297
957349,0.810354395659051
383001,0.678345531598198
706962,0.656045452450989
4,1
1,1
5,1
4562,0.898645357034005
27,0.987739329537639
19987,0.674912790645404
429009,0.665170934341686
5989,0.889085045740329
305255,0.85318449768564
362606,0.879361505027132
9145,0.0134086886352116
42686,0.0142726484143364
679559,0.679603186869928
1354293,0.68073659899057
324714,0.925936539989956
15056,0.906140675529296
244800,0.657851722795024
1440287,0.570785691689987
435848,0.846011124499918
177520,0.930053955320646
598339,0.564707693777216
43838,0.881033143772534
567170,0.873395646640865
420407,0.919180354346708
7,0.999999999999998
5927,0.885306341277186
1,1
11,1
178620,0.552609961810832
106,0.794554990372744
195185,0.756673687959094
372764,0.877842324275935
963807,0.843747381728585
1,1
6431,0.903177848421883
3,1
24,1
322562,0.825053604417854
81,0.891529423746649
493063,0.632188056145156
34,1
874175,0.899716294684431
112609,0.686674175870053
368067,0.576997864301769
1,1
48,0.727584760727858
510105,0.543438533633741
855940,0.90036509695172
20,0.950870397719388
206873,0.861687918386653
374932,0.539251208499785
173261,0.170962596035577
19854,0.944203706121494
4,1
8,1
404496,0.639581132929192
494689,0.221094337615296
31757,0.892090949276618
37725,0.884418774032003
188549,0.878161824531076
33248,0.0237189795957672
10,0.0284069665615573
11,1
14,1
2,1
809431,0.839719048371917
1,1
842593,0.624395601566401
1333,0.841035240206927
712406,0.0018925558437351
5568,0.000688778565405132
23596,0.924136015911133
1524386,0.682227364410436
4452,0.934371981638483
4228281,0.00126090735145657
4847279,0.112061701596895
110797417,0.124910907424424
12726661,3.43372332337843e-06
153667130,0.00100993374431281
3103937,0.0142060922313386
8091967,0.00176590774372317
21462192,0.0310046698928143
6932458,0.0017578919723928
15981889,0.000152750065914001
21400872,0.000129969369394899
3602441,0.0013668406331966
1,1
8026816,0.454673384648797
9472501,0.00126251198802868
7472528,5.99437214405449e-07
16,1
11331757,0.00199088125766743
6,1
635714,0.00358670225610528
74674270,0.00388296953409629
3955523,0.00336226215829855
535699,0.00382360051672896
120336,0.125577992945308
150592,0.00516427012909303
5238600,0.229249675160405
146410,0.910520589138773
329598,0.878118274184225
22,0.994782674962957
18,0.994782674962957
9,1
182838,0.882089113543437
22,1
2,1
56,0.88230528475423
3,1
1,1
28,1
1881356,0.881128356618057
373690,0.758792193211104
28,1
9,1
166083,0.734793447286435
3,0.95397570409619
2669,0.777632814699164
16,1
316246,0.864259741398902
594002,0.865250751533805
298284,0.839668278356407
2,1
784945,0.909067356333219
2,1
184854,0.772079891037171
1,1
14,1
1583451,0.810085378484515
11,1
35,1
4698,0.778692870907404
81446,0.584321083837758
7,1
34,1
608837,0.321725708098636
1,1
27,1
774,0.887796023201347
21,0.980207716880329
7,1
187145,0.879572649470347
18,1
3,1
26,1
169271,0.814725225390227
30,1
12,0.89190239357983
502339,0.832779304837719
2,1
1857877,0.821539309306702
286,0.890717937247781
22,1
738161,0.852465042663755
6,1
3,1
6,1
7,1
12,1
1222709,0.850046769124553
70444,0.909296442125188
17,1
2,1
1,1
5,1
30,1
94479,0.905187689953516
24,1
137207,0.896584829150007
53,0.854180212140054
13851,0.822896773496303
2,0.997213427634051
1,1
6,1
3,1
42,1
101672,0.865933424968216
21,1
2281,0.901351230788792
49,0.903323488043449
7,0.999999999999996
255657,0.899523997095399
18,1
1,1
259627,0.886415513740651
7,1
12,1
13,1
122602,0.876986514531691
40,0.869503999839295
1397014,0.893021587279322
19,1
17,1
6,1
48808,0.910674048575793
217987,0.873243726275079
118417,0.850322223827052
52,0.896393346084859
732893,0.811065383733906
19,1
391558,0.876888171649116
103023,0.904525229961359
49,1
530038,0.806538310871586
46,0.943425688064107
973,0.85124929953935
6,1
5,1
110626,0.856528486377303
523362,0.89596706000079
1,1
2,1
29,1
11,1
366544,0.896094652861159
82372,0.887422698503296
72279,0.898197137338258
22,1
878870,0.878836404834751
40,0.865445373931346
29,1
11,1
55721,0.882789401846018
3,1
2,1
2,1
1,1
53,0.891673508391904
5,1
3,1
121386,0.883665070097121
3,1
10,1
24,1
18,1
300953,0.891337994442678
50,0.994636943603291
425136,0.904996300488457
59825,0.00603227484595204
933884,0.00884153512985002
173713,0.834479316282264
15,1
11,1
164880,0.870981525412344
51,0.997484453530234
1161430,0.87819379302957
642379,0.865993071478743
346946,0.89756565663686
3194090,0.355392184838651
12,1
19595,0.86441703529273
1,1
14,1
4,1
73586,0.820780740282952
47011,0.857038369959559
365665,0.858738829861251
24,1
564139,0.614415856111417
30,0.697523443342751
1,1
1,1
103230,0.892131309029889
3554,0.916530845042472
419536,0.92264535861616
33,1
30,0.915697350159517
16,1
1092103,0.876561714900702
21,1
12,0.667371662776518
199179,0.754480001644263
356476,0.408842393925123
36,1
5000,0.919863000587449
28,1
1529820,0.857613921189944
1,1
1,1
1,1
30258,0.837012754548191
17,1
6,1
2,1
14833,0.0084519517582437
46991,0.00607669193908588
1,1
1,1
320433,0.862245924094185
4,1
1518065,0.0375862737142677
13,1
3,1
6,1
2,1
1,1
1194813,0.0941449543387012
2,1
14,1
119740,0.892630132056262
9,1
1,1
8,1
23106,0.888260059758282
1,1
2,1
3,1
1,1
1,1
1,1
2,1
1,1
1,1
158063,0.793343906874095
27,0.871964305167381
11,1
4,1
220514,0.532102572614573
8,0.561398480017573
5,1
30,1
1,1
1,1
1,1
139002,0.92668799196357
715165,0.00309607194689579
20,1
200675,0.00325032239340975
27,1
720871,0.85363521238742
387602,0.650954779565521
120010,0.911348787184489
3,0.772159157809546
28,1
57553,0.910518768391157
4,0.73795934709314
83393,0.669610975136103
2706574,0.873094312134507
752248,0.908441961286189
6,1
76630,0.899576091739308
39,1
200022,0.292339726955853
1,1
42,1
1512169,0.0441470784665394
319637,0.0202599449698067
350701,0.923392296927425
5,0.999999999999999
15,0.999999999999999
23,0.999999999999999
69556,0.919786576596037
39,1
20057,0.912803278912826
4,1
2,1
5,1
4,1
8,1
347547,0.880194378743438
37,1
201321,0.884320256521866
2,1
16,1
2,1
14,0.989621152152904
504921,0.914185704383879
187,0.901234053367916
9,1
38,1
249747,1.56287445561951e-05
53722,0.000652606882263908
7,1
10,1
155740,0.893946283527366
317256,0.606010102028172
704954,0.606904651663726
3,1
16,0.973343943106038
27,0.973343943106038
2,1
13243,0.695641433177183
16,0.953765876963763
157863,0.399698866552889
23147,0.440314213874373
516178,0.34593945554451
20,1
5,1
263672,0.858268516193731
17,1
151284,0.852122353006059
20,1
403422,0.00210916790440685
4,1
1,1
18,1
958093,0.00347770437185084
38155,0.010427273313656
3686270,0.000516084660599719
3003376,0.024564104681569
837730,0.000544234879917828
820639,0.00197311077831124
52,1
5177511,0.00372011344690939
1239219,0.0123263397156449
3474077,0.0270709109601139
119936,0.433707763459661
30,1
284148,0.697297535085536
95,0.927005479416368
16,0.996223192555022
186606,0.906297353098602
5874,0.872594450297648
8,1
808,0.900273184043109
1456560,0.000430093878054968
10368,0.849570211035476
9,1
9,1
912323,0.0984739594378768
7,1
926508,0.0500264079199573
620560,0.00393311677323841
294830,0.000637146274967435
18,1
24,0.718723820531868
45,0.827038511400349
188916,0.127582216054294
2119597,0.342374024025817
41,1
4,1
2146790,0.000275993148332926
129811,0.00409553130000182
65471,0.00549283056603159
73505,0.74541447494845
116839,0.738052400943286
109750,0.86066919478402
2284468,0.266314710156804
-653816077,3.27512223088051e-06
313463,0.142055701712959
13151,0.134517046246463
31,0.215724262940186
313691,0.150847592510892
2,1
48697,0.194788547085319
318905,0.0449794971223746
357484,0.0335493585660315
52150,0.0146169393048834
11,1
60331,0.310308724518833
57500,0.0648341911715004
8206,0.0011359042243048
276154,0.831775680946387
1116,0.861628484578224
4897680,0.821367799788802
561710,0.0153870136958184
10,0.0766804155144796
5695,0.613065660870123
113391,0.140745946034445
255782,0.0780010524548285
13,0.108262412300075
3685,0.92752855530804
592164,0.0017521780343092
12177,0.000164078891106424
805143,0.678310597527386
9773,0.900388797863643
23461,0.0505311489617764
105730,0.00452285897788163
34,1
245660,0.641174290499096
28904,0.00932013870979339
105535,0.0128270408060148
25836,0.807042002698156
175775,0.758919843579313
438834,0.0183660042032094
233176,0.00314481207851781
21,1
631809,0.454304817671526
2,1
586421,0.386633836538873
3,0.0597667655056454
13,0.26994967170595
7,0.26994967170595
17,0.736496170090015
256506,0.300958802407962
7,0.986443818599392
21,0.986443818599392
7,0.092108218869883
15463,0.0841196559682231
3,0.503786465360707
10,1
188893,0.158564266006643
26,0.152656211016444
794493,0.151792652713752
6,0.187897913488241
27,0.093167226270529
26,1
15288,0.893510518373934
35312,0.925651499553667
1,1
3181,0.909243770484598
3767,0.893187312918744
3,1
62571,0.891828451269561
25261,0.899056219901273
3,1
73885,0.0701099856040073
28,0.107580749651272
42168,0.112775602230704
14,0.0636857138137132
73849,0.88004671461429
10,0.0622238658348366
9,0.0622238658348366
184350,0.890084187539124
16,1
2,1
40502,0.898035295497448
495,0.109084341804434
3,0.110481087029515
561598,0.139860853202161
5437,0.272376744811816
1,0.65893743064055
1,0.983563244658765
3,0.983563244658765
1109992,0.518390239226176
127933,0.915558406183244
367545,0.317807026814352
10,0.952475038441636
16098,0.0443359663264619
19,0.892606645950529
13277,0.0605366054875075
6831,0.0561319176649641
2,0.0439706191824489
3,0.976557183939063
30,1
137692,0.0831468574462501
164321,0.0114288169636562
5996,0.101157035081871
31,0.901819486465947
